,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,V1Glider,V1Glider,V1Glider,V1Glider,V1Glider,V1Glider,V1Glider:Marker 001,V1Glider:Marker 001,V1Glider:Marker 001,V1Glider:Marker 002,V1Glider:Marker 002,V1Glider:Marker 002,V1Glider:Marker 003,V1Glider:Marker 003,V1Glider:Marker 003,V1Glider:Marker 004,V1Glider:Marker 004,V1Glider:Marker 004,V1Glider:Marker 005,V1Glider:Marker 005,V1Glider:Marker 005,V1Glider:Marker 006,V1Glider:Marker 006,V1Glider:Marker 006,V1Glider:Marker 007,V1Glider:Marker 007,V1Glider:Marker 007
,ID,55454C38F84F11EEBD9122A53CA86A8A,55454C38F84F11EEBD9122A53CA86A8A,55454C38F84F11EEBD9122A53CA86A8A,55454C38F84F11EEBD9122A53CA86A8A,55454C38F84F11EEBD9122A53CA86A8A,55454C38F84F11EEBD9122A53CA86A8A,"4E7D81F0F91D11EEBD9122A53CA86E8A","4E7D81F0F91D11EEBD9122A53CA86E8A","4E7D81F0F91D11EEBD9122A53CA86E8A","4E7D81EEF91D11EEBD9122A53CA86E8A","4E7D81EEF91D11EEBD9122A53CA86E8A","4E7D81EEF91D11EEBD9122A53CA86E8A","4E7D81EFF91D11EEBD9122A53CA86E8A","4E7D81EFF91D11EEBD9122A53CA86E8A","4E7D81EFF91D11EEBD9122A53CA86E8A","4E7D81F3F91D11EEBD9122A53CA86E8A","4E7D81F3F91D11EEBD9122A53CA86E8A","4E7D81F3F91D11EEBD9122A53CA86E8A","4E7D81F4F91D11EEBD9122A53CA86E8A","4E7D81F4F91D11EEBD9122A53CA86E8A","4E7D81F4F91D11EEBD9122A53CA86E8A","4E7D81F1F91D11EEBD9122A53CA86E8A","4E7D81F1F91D11EEBD9122A53CA86E8A","4E7D81F1F91D11EEBD9122A53CA86E8A","4E7D81F2F91D11EEBD9122A53CA86E8A","4E7D81F2F91D11EEBD9122A53CA86E8A","4E7D81F2F91D11EEBD9122A53CA86E8A"
,,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
30,0.125000,-1.301564,3.922504,-3.656447,-207.037247,1271.568481,126.555130,-190.318542,1246.416870,485.629822,-176.360153,1288.613281,230.610382,-202.941650,1315.307129,125.283363,-545.919861,1302.442017,297.953339,-562.005798,1307.396362,-13.578010,-227.023666,1222.792114,-229.604843,-252.934570,1252.613892,-103.915237
31,0.129167,-1.305239,3.924946,-3.667903,-207.024719,1271.576416,126.534668,-190.265198,1246.575806,485.652252,-176.346817,1288.688965,230.583939,-202.912766,1315.317383,125.261040,-545.865479,1302.533203,297.935333,-562.070374,1307.390381,-13.522949,-226.959656,1222.694336,-229.594208,-252.914551,1252.578857,-103.911766
32,0.133333,-1.376758,3.924422,-3.628660,-207.013824,1271.680176,126.631470,-190.225479,1246.711182,485.680908,-176.343307,1288.768921,230.572510,-202.945786,1315.341675,125.243904,-545.888306,1302.447388,297.938080,-561.938660,1307.369629,-13.573159,-227.000473,1222.617798,-229.427979,-252.890259,1252.530273,-103.895714
33,0.137500,-1.328794,3.917810,-3.666099,-206.989670,1271.510742,126.596642,-190.209137,1246.831421,485.715515,-176.313568,1288.814331,230.586441,-202.913727,1315.359863,125.224396,-545.876343,1302.475220,297.947510,-561.922791,1307.379883,-13.589158,-226.926025,1222.495972,-229.539032,-252.851990,1252.453613,-103.879677
34,0.141667,-1.272433,3.892877,-3.760732,-206.930511,1271.000488,126.659859,-190.161392,1247.141602,485.856262,-176.310867,1288.918457,230.571442,-202.880600,1315.371216,125.212761,-545.849426,1302.441406,297.945984,-561.887634,1307.400879,-13.589059,-226.816711,1222.342041,-229.549576,-252.498718,1252.139893,-103.802246
35,0.145833,-1.271018,3.900933,-3.739972,-206.951462,1271.148926,126.605255,-190.166138,1247.271729,485.881592,-176.288712,1288.977173,230.578384,-202.883423,1315.382446,125.213203,-545.840881,1302.443481,297.924744,-561.863403,1307.435669,-13.591736,-226.795563,1222.214966,-229.533127,-252.710587,1252.218872,-103.820778
36,0.150000,-1.350020,3.891526,-3.700435,-206.930191,1271.254150,126.724167,-190.186661,1247.401489,485.912323,-176.648209,1289.305176,230.624603,-202.862213,1315.408325,125.205727,-545.824402,1302.407104,297.911499,-561.841675,1307.460693,-13.612111,-226.934341,1221.959961,-229.416382,-252.436279,1251.974731,-103.774094
37,0.154167,-1.319352,3.876207,-3.738713,-206.904709,1271.059570,126.764206,-190.256561,1247.462769,486.076996,-176.655289,1289.341431,230.641327,-202.845627,1315.430054,125.203804,-545.818359,1302.396484,297.909119,-561.810547,1307.507324,-13.610591,-226.676453,1221.538818,-229.348297,-252.388092,1251.880249,-103.740433
38,0.158333,-1.293834,3.870301,-3.791660,-206.880478,1270.763672,126.791237,-190.289978,1247.590210,486.103058,-176.335327,1289.186035,230.621155,-202.840210,1315.427612,125.207512,-545.831055,1302.383179,297.894897,-561.796143,1307.555908,-13.614241,-226.704453,1221.482910,-229.320724,-252.348633,1251.809082,-103.707893
39,0.162500,-1.335812,3.867120,-3.738487,-206.873474,1271.021240,126.809341,-190.348175,1247.812622,486.097687,-176.672012,1289.454712,230.671738,-202.841446,1315.419922,125.215576,-545.817017,1302.377441,297.860016,-561.886963,1307.612305,-13.563358,-226.558685,1221.254883,-229.253311,-252.291351,1251.715210,-103.687439
40,0.166667,-1.326274,3.858452,-3.773037,-206.826736,1270.794678,126.841309,-190.402222,1247.854736,486.143036,-176.361145,1289.270996,230.651581,-202.826843,1315.447144,125.220222,-545.822144,1302.351929,297.830872,-561.790588,1307.690552,-13.632423,-226.503357,1221.122192,-229.215271,-252.239639,1251.625366,-103.676010
41,0.170833,-1.372975,3.859666,-3.759503,-206.832611,1270.949829,126.859383,-190.276031,1248.077026,486.059479,-176.361572,1289.343384,230.646240,-202.825150,1315.450439,125.206528,-545.807251,1302.438965,297.786438,-561.879211,1307.746704,-13.594400,-226.458878,1220.994141,-229.163101,-252.206741,1251.560791,-103.646828
42,0.175000,-1.268656,3.842182,-3.818021,-206.836136,1270.595703,126.803223,-190.571609,1248.165894,486.223419,-176.394394,1289.364990,230.685471,-202.810928,1315.454468,125.220421,-545.858276,1302.323853,297.748169,-561.877869,1307.827637,-13.620790,-226.379425,1220.859131,-229.223038,-252.164093,1251.469604,-103.622353
43,0.179167,-1.338762,3.841550,-3.721179,-206.733139,1270.978271,126.778481,-190.533569,1248.501465,485.914917,-176.422119,1289.387451,230.681946,-202.817841,1315.452881,125.218300,-545.880310,1302.311646,297.700409,-561.665527,1307.920288,-13.704828,-226.280640,1220.676392,-229.189880,-252.130188,1251.398071,-103.611092
44,0.183333,-1.365552,3.837832,-3.692959,-206.719193,1271.093628,126.777115,-190.639679,1248.737793,485.962219,-176.418030,1289.463257,230.692413,-202.772095,1315.472168,125.226051,-545.887207,1302.311646,297.652252,-561.732849,1307.910889,-13.720244,-226.243698,1220.562744,-229.163284,-252.095993,1251.344971,-103.606995
45,0.187500,-1.407365,3.828614,-3.689122,-206.739334,1271.075195,126.861649,-190.677612,1248.807861,485.989075,-176.459137,1289.501709,230.712555,-202.759857,1315.472656,125.228050,-545.917236,1302.318481,297.609375,-561.745789,1307.939087,-13.764057,-226.206482,1220.515625,-229.031708,-252.068130,1251.289429,-103.580376
46,0.191667,-1.447241,3.820611,-3.731784,-206.754379,1270.776733,126.924561,-190.732681,1248.900635,486.016876,-176.487717,1289.527466,230.710922,-202.770370,1315.467041,125.231606,-545.942993,1302.341797,297.584717,-561.580872,1308.016724,-13.816766,-226.187149,1220.403198,-229.002625,-252.087921,1250.769531,-103.543793
47,0.195833,-1.462343,3.817874,-3.765114,-206.801559,1270.598389,126.931984,-190.826523,1249.122559,485.952454,-176.498611,1289.556763,230.728851,-202.768738,1315.457275,125.223473,-545.930176,1302.358276,297.510132,-561.784424,1307.970703,-13.767784,-226.141724,1220.312866,-228.970978,-252.060028,1250.635010,-103.583992
48,0.200000,-1.465544,3.802202,-3.774066,-206.778885,1270.556641,126.965836,-190.979965,1249.080078,486.102997,-176.504990,1289.594482,230.735275,-202.773727,1315.469727,125.225929,-545.964050,1302.392456,297.467072,-561.555664,1307.997559,-13.870869,-226.072632,1220.219849,-228.939774,-252.050934,1250.579956,-103.559471
49,0.204167,-1.526297,3.796352,-3.714508,-206.724960,1270.733154,126.965477,-191.038559,1249.143799,486.104279,-176.530594,1289.649048,230.718765,-202.761734,1315.481201,125.205505,-545.977905,1302.404785,297.413422,-561.419434,1307.950928,-14.102052,-226.050034,1220.146362,-228.925369,-252.027985,1250.525024,-103.545052
50,0.208333,-1.547551,3.794561,-3.666563,-206.690002,1270.954590,126.897408,-191.036255,1249.218872,486.109283,-176.535522,1289.676147,230.712677,-202.771240,1315.495605,125.206810,-546.004944,1302.433350,297.370270,-561.408508,1307.893799,-14.181875,-226.006210,1219.995117,-229.006348,-252.008438,1250.487671,-103.548523
51,0.212500,-1.560889,3.787418,-3.687443,-206.683304,1270.912109,126.904922,-191.055954,1249.303467,486.113434,-176.552139,1289.712036,230.710754,-202.779694,1315.491455,125.189514,-546.009521,1302.606812,297.336395,-561.345459,1307.828125,-14.207061,-225.895981,1219.994019,-228.970444,-251.992111,1250.434326,-103.552032
