Format Version,1.24,Take Name,pinkFly06,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2024-04-11 06.46.41.765 PM,Capture Start Frame,349837,Total Frames in Take,1165,Total Exported Frames,1165,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,V4Glider,V4Glider,V4Glider,V4Glider,V4Glider,V4Glider
,ID,9373EBC6F84F11EEBD9122A53CA86A8A,9373EBC6F84F11EEBD9122A53CA86A8A,9373EBC6F84F11EEBD9122A53CA86A8A,9373EBC6F84F11EEBD9122A53CA86A8A,9373EBC6F84F11EEBD9122A53CA86A8A,9373EBC6F84F11EEBD9122A53CA86A8A
,,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z
1029,4.287500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1030,4.291667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1031,4.295833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1032,4.300000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1033,4.304167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1034,4.308333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1035,4.312500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1036,4.316667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1037,4.320833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1038,4.325000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1039,4.329167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1040,4.333333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1041,4.337500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1042,4.341667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1043,4.345833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1044,4.350000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1045,4.354167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1046,4.358333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1047,4.362500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1048,4.366667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1049,4.370833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1050,4.375000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1051,4.379167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1052,4.383333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1053,4.387500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1054,4.391667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1055,4.395833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1056,4.400000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1057,4.404167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1058,4.408333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1059,4.412500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1060,4.416667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1061,4.420833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1062,4.425000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1063,4.429167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1064,4.433333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1065,4.437500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1066,4.441667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1067,4.445833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1068,4.450000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1069,4.454167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1070,4.458333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1071,4.462500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1072,4.466667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1073,4.470833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1074,4.475000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1075,4.479167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1076,4.483333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1077,4.487500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1078,4.491667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1079,4.495833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1080,4.500000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1081,4.504167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1082,4.508333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1083,4.512500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1084,4.516667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1085,4.520833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1086,4.525000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1087,4.529167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1088,4.533333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1089,4.537500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1090,4.541667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1091,4.545833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1092,4.550000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1093,4.554167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1094,4.558333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1095,4.562500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1096,4.566667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1097,4.570833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1098,4.575000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1099,4.579167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1100,4.583333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1101,4.587500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1102,4.591667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1103,4.595833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1104,4.600000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1105,4.604167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1106,4.608333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1107,4.612500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1108,4.616667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1109,4.620833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1110,4.625000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1111,4.629167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1112,4.633333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1113,4.637500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1114,4.641667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1115,4.645833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1116,4.650000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1117,4.654167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1118,4.658333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1119,4.662500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1120,4.666667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1121,4.670833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1122,4.675000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1123,4.679167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1124,4.683333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1125,4.687500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1126,4.691667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1127,4.695833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1128,4.700000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1129,4.704167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1130,4.708333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1131,4.712500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1132,4.716667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1133,4.720833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1134,4.725000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1135,4.729167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1136,4.733333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1137,4.737500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1138,4.741667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1139,4.745833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1140,4.750000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1141,4.754167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1142,4.758333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1143,4.762500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1144,4.766667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1145,4.770833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1146,4.775000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1147,4.779167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1148,4.783333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1149,4.787500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1150,4.791667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1151,4.795833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1152,4.800000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1153,4.804167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1154,4.808333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1155,4.812500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1156,4.816667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1157,4.820833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1158,4.825000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1159,4.829167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1160,4.833333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1161,4.837500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1162,4.841667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1163,4.845833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1164,4.850000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
